user_idx,movie_idx,user_id,movie_id,movie_title,rating,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21
545,2338,Manuel São Bento,840464,Greenland 2: Migration,6.0,0.9027549653091784,1.8098561852214181,-0.7298111203010914,-0.04254428744424249,-0.6671159164750643,0.1974764631154587,0.046975375582876906,0.26074483498924617,0.16976452407893633,0.05230073090713028,-0.49157316041437016,0.07774360415868009,0.13852090833191052,-0.7272425861017422,-1.0488885680347997,-0.27069735776176584,-0.12688094515960294,0.0017626684514059983,-0.7214684925085789,0.26017658639546243,-0.3306315927608037,0.49554696135232557
600,2338,MovieGuys,840464,Greenland 2: Migration,6.0,0.9027549653091784,1.8098561852214181,-0.7298111203010914,-0.04254428744424249,-0.6671159164750643,0.1974764631154587,0.046975375582876906,0.26074483498924617,0.16976452407893633,0.05230073090713028,-0.49157316041437016,0.07774360415868009,0.13852090833191052,-0.7272425861017422,-1.0488885680347997,-0.27069735776176584,-0.12688094515960294,0.0017626684514059983,-0.7214684925085789,0.26017658639546243,-0.3306315927608037,0.49554696135232557
136,660,Brent Marchant,1236153,Mercy,6.0,0.4328466152907398,2.2742514244320007,-0.2544049048947077,-0.04550111370257204,-0.6404539781890899,0.9228333344904694,0.026542851381980887,-0.052159113750619594,-0.13272966320296736,-0.2030238935418986,-0.6254141379411129,0.2947523401165972,0.002155480434759957,-1.0486185638955645,-0.4446579218842829,-0.027072693970374817,0.3212986856356433,0.3765140930547053,-0.6461832264072704,-0.08152007212748819,-0.27652800676933303,0.5502144694362623
545,660,Manuel São Bento,1236153,Mercy,4.0,0.35899532570273723,2.2672804427251254,-0.3282257710795951,0.12822049939173186,-0.898423429225376,1.135106885591547,-0.03791418092160813,-0.27310429410583786,-0.2674659822188063,-0.05618382804365738,-0.43940504256047613,0.35731441094106736,-0.21826430681241046,-1.1131059708296678,-0.5788776192111791,-0.14014666926455835,0.32993169161111074,-0.1211327222447157,-0.490147947015996,-0.018449651757683802,-0.33653178671602485,0.5478116656747262
305,660,Enes,1236153,Mercy,5.0,0.3959209704967384,2.270765933578563,-0.29131533798715137,0.0413596928445799,-0.7694387037072329,1.0289701100410082,-0.00568566476981362,-0.16263170392822868,-0.20009782271088672,-0.12960386079277797,-0.5324095902507945,0.32603337552883227,-0.10805441318882514,-1.0808622673626163,-0.511767770547731,-0.08360968161746651,0.325615188623377,0.12769068540499492,-0.5681655867116333,-0.04998486194258602,-0.30652989674267894,0.5490130675554943
473,660,Kashifzia,1236153,Mercy,9.0,0.5436235496727436,2.2847078969923134,-0.14367360561737663,-0.30608353334402766,-0.2534998016346607,0.6044230078388536,0.12322839983736437,0.27925865678220807,0.06937481532079116,-0.4232839917892605,-0.9044277810120676,0.20090923387989187,0.3327851613055155,-0.9518874534944102,-0.24332837589393858,0.1425382689709002,0.30834917667244216,1.1229843160038364,-0.8802361454941817,-0.17612570268219482,-0.18652233684929537,0.5538186750785665
1547,258,mblom,1088434,Hellfire,5.0,-0.9384926606705151,1.1473380437685436,-0.26837485220909185,0.07703640842438281,0.06677962891937486,0.9895248851400004,0.1410057512654115,-0.5846439696054095,-0.8319235320087082,-0.009828647372769622,-0.33699444433265907,0.6402656729762294,-0.33839525041409785,-0.4649578061938724,-0.09203367700444909,0.5900635772292339,0.30680073212407777,0.3890380589787236,0.07363001817030762,-0.43535505938217617,-1.1291253282045501,-0.4702847872295811
545,453,Manuel São Bento,1168190,The Wrecking Crew,6.0,1.5109456392376874,0.7652129846570633,1.8471583905517035,1.6088662339893696,1.0451535642967502,1.2699997203417803,-0.44709777280379787,-1.1577658179145154,1.0759263813472006,-0.7717496514634199,0.30242120663456,-0.041693113882685075,-0.045412887342268435,1.4146025842254875,1.1770174228149868,-2.5489237276546457,-0.1288021100644219,0.3603819747027138,0.7080842231963409,-0.0960652100364272,0.06389560251844162,-0.17321335406419502
600,453,MovieGuys,1168190,The Wrecking Crew,4.0,1.4370943496496849,0.7582420029501881,1.7733375243668161,1.7825878470836733,0.7871841132604646,1.4822732714428577,-0.5115548051073868,-1.3787109982697339,0.9411900623313616,-0.6249095859651785,0.48843030201519655,0.020868956941785113,-0.2658326745894388,1.3501151772913842,1.0427977254880907,-2.661997702948829,-0.12016910408895445,-0.13726484059670715,0.8641195025876154,-0.03299478966662273,0.003891822571749708,-0.17561615782573115
600,2132,MovieGuys,680493,Return to Silent Hill,4.0,-0.8055266666288258,-0.04702325478947467,1.1755945179719713,2.036877753593166,-1.1998041597205278,-1.2851736701302177,0.2655672827418608,0.24494420729497923,0.5752910998311116,0.5541396426895625,0.36668065445196696,-0.6696472074710477,-0.9236292712843892,1.0550474560511147,-0.9555302324408332,-1.3671781834166143,-0.24367393217397867,0.09374785217431988,0.7873420157548656,-0.702108519727425,0.6276985089811173,-0.022343024858029668
248,2132,Dean,680493,Return to Silent Hill,5.0,-0.7686010218348245,-0.04353776393603703,1.212504951064415,1.9500169470460147,-1.070819434202385,-1.3913104456807563,0.2977957988936553,0.3554167974725885,0.642659259339031,0.4807196099404418,0.27367610676164855,-0.7009282428832828,-0.813419377660804,1.0872911595181662,-0.8884203837773847,-1.3106411957695225,-0.24799043516171237,0.34257125982403036,0.7093243760592285,-0.7336437299123273,0.6577003989544632,-0.021141622977261663
545,2329,Manuel São Bento,83533,Avatar: Fire and Ash,5.0,1.7996433925081576,0.6902644639818323,-1.8377879405835695,-0.5595742728511075,-0.7843422231886165,-0.3511473456557036,-0.041310915177290915,0.42414485018048287,-0.6998391064626741,0.8650851067940419,0.4551518238860356,0.8738256259056116,-0.3468925221414532,1.3827867964404814,-0.6851670527086399,-0.5317824457676931,-0.3393976000277846,-0.09456443909569072,-0.20714197856449038,0.6643603386371505,0.8796027322161719,1.2118502184988131
248,2329,Dean,83533,Avatar: Fire and Ash,5.0,1.7996433925081576,0.6902644639818323,-1.8377879405835695,-0.5595742728511075,-0.7843422231886165,-0.3511473456557036,-0.041310915177290915,0.42414485018048287,-0.6998391064626741,0.8650851067940419,0.4551518238860356,0.8738256259056116,-0.3468925221414532,1.3827867964404814,-0.6851670527086399,-0.5317824457676931,-0.3393976000277846,-0.09456443909569072,-0.20714197856449038,0.6643603386371505,0.8796027322161719,1.2118502184988131
1286,2329,goinmental-33,83533,Avatar: Fire and Ash,8.0,1.9104203268901614,0.7007209365421451,-1.7270566413062385,-0.820156692492563,-0.39738804663418753,-0.6695576723073191,0.05537463327809248,0.7555626207133103,-0.4977346279389158,0.64482500854668,0.17613818081508092,0.7799825196689066,-0.01626284127069772,1.4795179068416364,-0.48383750671829556,-0.362171482826418,-0.35234710899098565,0.6519057838534406,-0.44119489765140174,0.5697547080824439,0.9696084021362096,1.2154544241411174
600,2147,MovieGuys,696393,Cold Storage,6.0,0.2221078259511049,0.23357003569482027,-0.8202527902029253,1.1625608309187483,-1.258155598496178,-0.4230944615478203,-0.8794188247454128,-0.042399906229551095,0.8783388956019998,0.041116466893254724,-0.07526351341753186,-0.42976287626649873,0.28915812920393935,-1.0956986028914608,1.0712945648801682,-0.6090082158222271,-0.030469056829550954,0.3638043880190764,-0.2858946912068903,1.1007992949307133,1.2039974602656287,1.4644117635543512
545,420,Manuel São Bento,1159559,Scream 7,3.0,-0.6785979991011728,0.6446859737666567,1.2354131402642354,3.0420116763893223,0.023445622580935813,-0.21293673406023164,0.3061455831425783,-0.724463558038378,0.6097163325640217,-0.18054089262610987,0.9212000207289048,-0.34748116939708984,-0.17484425864462946,1.60399726195874,0.24512473601833418,-1.634281165953714,-0.4989987013258215,-0.7813860628902153,0.23960170660614258,0.3235299313567004,1.3608486592397298,-1.0648927534013988
419,420,JPV852,1159559,Scream 7,3.0,-0.6785979991011728,0.6446859737666567,1.2354131402642354,3.0420116763893223,0.023445622580935813,-0.21293673406023164,0.3061455831425783,-0.724463558038378,0.6097163325640217,-0.18054089262610987,0.9212000207289048,-0.34748116939708984,-0.17484425864462946,1.60399726195874,0.24512473601833418,-1.634281165953714,-0.4989987013258215,-0.7813860628902153,0.23960170660614258,0.3235299313567004,1.3608486592397298,-1.0648927534013988
352,420,GenerationofSwine,1159559,Scream 7,10.0,-0.4201184855431641,0.6690844097407199,1.4937861719113417,2.433986030559259,0.9263387012079372,-0.9558941629140016,0.5317451962051399,0.04884457320488648,1.0812934491194583,-0.6944811218699543,0.27016818689667693,-0.5664484172827355,0.596624996720467,1.829703186228101,0.7148936766624711,-1.2385222524240722,-0.5292142222399574,0.9603777906577586,-0.3065217712633176,0.10278346006238502,1.5708618890531512,-1.0564829402360223
334,420,FinixFighter,1159559,Scream 7,6.0,-0.5678210647191689,0.6551424463269696,1.346144439541567,2.7814292567478662,0.41039979913536456,-0.5313470607118472,0.40283113159796174,-0.39304578750555036,0.8118208110877801,-0.4008009908734718,0.64218637765795,-0.4413242756337952,0.15578542222612612,1.7007283723598945,0.4464542820086784,-1.464670203012439,-0.5119482102890225,-0.03491583994108323,0.005548787519231003,0.228924300801994,1.4508543291597678,-1.0612885477590948
600,2214,MovieGuys,755898,War of the Worlds,6.0,-0.8864679910029203,1.142137821734391,-0.6008551026706459,0.2504592199328083,-0.45168027914985215,0.1851845317186713,0.03595241992221552,0.1881583242857055,0.17113529962744034,-0.04508321403963126,-0.6792340509247636,-0.007631623817314561,0.014561673676591494,-1.1122845779386137,-0.5074933927128605,0.22949896402516137,-0.05079247601209318,-0.0027675559317877282,-0.815737393432974,0.0039061810426072757,-0.25304409752094004,0.7418559650839552
579,2214,Microcosmic,755898,War of the Worlds,2.0,-1.0341705701789257,1.1281958583206404,-0.7484968350404207,0.5979024461214157,-0.9676191812224244,0.6097316339208256,-0.0929616446849625,-0.25373203642473136,-0.09833733840423779,0.24859691695685135,-0.30721586016349045,0.11749251783162588,-0.42627790081774936,-1.24125939180682,-0.7759327873666529,0.00335101343679456,-0.033526464061158376,-0.9980611865306298,-0.5036668346504254,0.1300470217822162,-0.3730516574143236,0.737050357560883
1711,2214,r96sk,755898,War of the Worlds,2.0,-1.0341705701789257,1.1281958583206404,-0.7484968350404207,0.5979024461214157,-0.9676191812224244,0.6097316339208256,-0.0929616446849625,-0.25373203642473136,-0.09833733840423779,0.24859691695685135,-0.30721586016349045,0.11749251783162588,-0.42627790081774936,-1.24125939180682,-0.7759327873666529,0.00335101343679456,-0.033526464061158376,-0.9980611865306298,-0.5036668346504254,0.1300470217822162,-0.3730516574143236,0.737050357560883
1571,2214,misubisu,755898,War of the Worlds,1.0,-1.0710962149729268,1.1247103674672028,-0.7854072681328644,0.6847632526685675,-1.0966039067405673,0.7158684094713644,-0.12519016083675696,-0.3642046266023404,-0.16570549791215722,0.322016949705972,-0.2142113124731723,0.14877355324386096,-0.5364877944413347,-1.2735030952738717,-0.843042636030101,-0.05318597421029713,-0.02920996107342465,-1.2468845941803404,-0.42564919495478815,0.16158223196711843,-0.4030535473876696,0.735848955680115
545,1363,Manuel São Bento,1368166,The Housemaid,6.0,-0.4676599778885223,0.35059942932344595,2.012599376891539,1.3764903199284977,-0.1850737651285659,-0.46452436882063053,0.5241049318215987,0.32169419944609096,0.47605793403914687,0.12750257108253266,-0.5483602467035034,-0.3867100338417574,-0.9247903658867441,0.7855583915858911,-1.5337941171083234,-0.9317779457213418,0.05339203036287155,0.4154598054476984,0.4033709773266124,-1.3611075830315247,-1.0890823170460482,0.4849306422591259
1005,1363,alaeTR,1368166,The Housemaid,7.0,-0.43073433309452114,0.3540849201768836,2.049509809983983,1.2896295133813458,-0.056089039610422886,-0.570661144371169,0.5563334479733931,0.4321667896237001,0.5434260935470663,0.05408253833341212,-0.6413647943938215,-0.41799106925399243,-0.8145804722631591,0.8178020950529427,-1.4666842684448755,-0.87524095807425,0.04907552737513788,0.6642832130974088,0.3253533376309754,-1.3926427932164267,-1.0590804270727023,0.4861320441398939
1291,1363,graeaehorror,1368166,The Housemaid,9.0,-0.3568830435065186,0.3610559018837588,2.123330676168871,1.115907900287042,0.2018804114258633,-0.7829346954722463,0.6207904802769822,0.6531119699789187,0.6781624125629054,-0.0927575271648292,-0.8273738897744582,-0.4805531400784628,-0.5941606850159885,0.8822895019870457,-1.3324645711179792,-0.7621669827800666,0.040442521399670514,1.1619300283968297,0.1693180582397007,-1.4557132135862312,-0.9990766471260106,0.48853484790143004
1604,1363,msputraa,1368166,The Housemaid,10.0,-0.3199573987125174,0.36454139273719643,2.1602411092613143,1.02904709373989,0.3308651369440063,-0.889071471022785,0.6530189964287767,0.7635845601565279,0.7455305720708248,-0.16617755991394983,-0.9203784374647764,-0.5118341754906979,-0.48395079139240316,0.9145332054540974,-1.265354722454531,-0.7056299951329748,0.036126018411936814,1.41075343604654,0.09130041854406351,-1.4872484237711336,-0.9690747571526646,0.48973624978219815
305,1363,Enes,1368166,The Housemaid,4.0,-0.5415112674765247,0.3436284476165707,1.9387785107066522,1.5502119330228017,-0.4430432161648519,-0.2522508177195532,0.45964789951800955,0.10074901909087244,0.3413216150233078,0.2743426365807739,-0.36235115132286666,-0.3241479630172871,-1.1452101531339145,0.721070984651788,-1.6680138144352197,-1.0448519210155254,0.06202503633833895,-0.0821870098517225,0.5594062567178868,-1.2980371626617202,-1.1490860969927401,0.4825278384975898
248,1363,Dean,1368166,The Housemaid,10.0,-0.3199573987125174,0.36454139273719643,2.1602411092613143,1.02904709373989,0.3308651369440063,-0.889071471022785,0.6530189964287767,0.7635845601565279,0.7455305720708248,-0.16617755991394983,-0.9203784374647764,-0.5118341754906979,-0.48395079139240316,0.9145332054540974,-1.265354722454531,-0.7056299951329748,0.036126018411936814,1.41075343604654,0.09130041854406351,-1.4872484237711336,-0.9690747571526646,0.48973624978219815
545,824,Manuel São Bento,1316092,"""Wuthering Heights""",4.0,-1.283190898843793,-1.8600731692969907,0.7430673273373215,-0.9195751644178514,-0.9674059777745544,0.48357083033996506,-1.585654881926725,0.842682619500199,-0.4096768438176346,0.598320693912843,-0.20987282327913034,0.023863272646083244,-1.1765696648229866,0.12267532775192386,-0.9465461533047543,-0.4683483116028874,0.8737377491247065,-0.5039775326325323,-1.0660121420754929,-0.4530962389429768,0.389225110666229,-1.1335495138183744
136,824,Brent Marchant,1316092,"""Wuthering Heights""",8.0,-1.1354883196677878,-1.8461312058832404,0.8907090597070964,-1.2670183906064585,-0.45146707570198247,0.05902372813781057,-1.456740817319547,1.2845729802106356,-0.14020420578595674,0.3046405629163605,-0.5818910140404034,-0.10126086900285718,-0.7357300903286459,0.25165014162013016,-0.6781067586509618,-0.2422003610145207,0.8564717371737716,0.49131609796630943,-1.3780827008580416,-0.5792370796825856,0.5092326705596127,-1.1287439062953022
3,824,-LBJ-,1316092,"""Wuthering Heights""",10.0,-1.0616370300797853,-1.8391602241763652,0.9645299258919836,-1.4407400037007625,-0.19349762466569614,-0.15324982296326667,-1.3922837850159582,1.505518160565854,-0.005467886770117592,0.15780049741811916,-0.7679001094210401,-0.1638229398273274,-0.5153103030814754,0.3161375485542333,-0.5438870613240656,-0.12912638572033733,0.8478387311983042,0.9889629132657303,-1.5341179802493161,-0.6423075000523901,0.5692364505063047,-1.1263411025337662
760,2052,SWITCH.,615457,Nobody,6.0,-0.872243510466559,1.1923975407360212,-0.18220744472861194,-0.091712030512273,0.30272791594912046,0.7321963703350849,0.15863239439221485,-0.33729774241473565,-0.7618452932652358,-0.08928160611585283,-0.4108362436159521,0.5934207483173728,-0.14712731784621041,-0.4434050431224503,0.04586335686641646,0.6976044236116661,0.3275469479862245,0.39306840280090344,0.06631904744188845,-0.4385000137057484,-1.1756321802522776,-0.45345083707606837
726,2052,Rene,615457,Nobody,6.0,-0.872243510466559,1.1923975407360212,-0.18220744472861194,-0.091712030512273,0.30272791594912046,0.7321963703350849,0.15863239439221485,-0.33729774241473565,-0.7618452932652358,-0.08928160611585283,-0.4108362436159521,0.5934207483173728,-0.14712731784621041,-0.4434050431224503,0.04586335686641646,0.6976044236116661,0.3275469479862245,0.39306840280090344,0.06631904744188845,-0.4385000137057484,-1.1756321802522776,-0.45345083707606837
681,2052,Peter McGinn,615457,Nobody,6.0,-0.872243510466559,1.1923975407360212,-0.18220744472861194,-0.091712030512273,0.30272791594912046,0.7321963703350849,0.15863239439221485,-0.33729774241473565,-0.7618452932652358,-0.08928160611585283,-0.4108362436159521,0.5934207483173728,-0.14712731784621041,-0.4434050431224503,0.04586335686641646,0.6976044236116661,0.3275469479862245,0.39306840280090344,0.06631904744188845,-0.4385000137057484,-1.1756321802522776,-0.45345083707606837
1818,2052,sporkproductions,615457,Nobody,5.0,-0.9091691552605603,1.1889120498825836,-0.21911787782105563,-0.00485122396512106,0.17374319043097755,0.8383331458856236,0.12640387824042035,-0.4477703325923448,-0.8292134527731552,-0.01586157336673218,-0.3178316959256339,0.6247017837296078,-0.25733721146979555,-0.475648746589502,-0.02124649179703175,0.6410674359645744,0.33186345097395825,0.14424499515119296,0.14433668713752557,-0.40696480352084624,-1.2056340702256236,-0.4546522389568365
1261,2052,fourfridays,615457,Nobody,7.0,-0.835317865672558,1.1958830315894589,-0.14529701163616815,-0.1785728370594249,0.43171264146726324,0.6260595947845464,0.19086091054400933,-0.22682515223712651,-0.6944771337573165,-0.16270163886497335,-0.5038407913062702,0.5621397129051376,-0.03691742422262536,-0.41116133965539886,0.11297320552986445,0.7541414112587577,0.3232304449984909,0.6418918104506136,-0.011698592253748601,-0.47003522389065067,-1.1456302902789317,-0.45224943519530036
355,2052,Giovanni,615457,Nobody,8.0,-0.7983922208785567,1.1993685224428965,-0.10838657854372465,-0.2654336436065769,0.5606973669854065,0.5199228192340078,0.22308942669580378,-0.11635256205951727,-0.6271089742493968,-0.23612167161409403,-0.5968453389965886,0.5308586774929026,0.07329246940095988,-0.37891763618834723,0.18008305419331258,0.8106783989058494,0.3189139420107572,0.8907152181003243,-0.08971623194938586,-0.5015704340755528,-1.1156284003055859,-0.45104803331453225
545,2052,Manuel São Bento,615457,Nobody,7.0,-0.835317865672558,1.1958830315894589,-0.14529701163616815,-0.1785728370594249,0.43171264146726324,0.6260595947845464,0.19086091054400933,-0.22682515223712651,-0.6944771337573165,-0.16270163886497335,-0.5038407913062702,0.5621397129051376,-0.03691742422262536,-0.41116133965539886,0.11297320552986445,0.7541414112587577,0.3232304449984909,0.6418918104506136,-0.011698592253748601,-0.47003522389065067,-1.1456302902789317,-0.45224943519530036
1711,2052,r96sk,615457,Nobody,9.0,-0.7614665760845554,1.2028540132963341,-0.07147614545128096,-0.3522944501537289,0.6896820925035496,0.4137860436834691,0.25531794284759834,-0.00587997188190804,-0.5597408147414773,-0.3095417043632147,-0.6898498866869069,0.49957764208066757,0.1835023630245451,-0.34667393272129565,0.24719290285676077,0.8672153865529412,0.3145974390230235,1.1395386257500342,-0.16773387164502312,-0.533105644260455,-1.08562651033224,-0.44984663143376413
622,2052,Nathan,615457,Nobody,8.0,-0.7983922208785567,1.1993685224428965,-0.10838657854372465,-0.2654336436065769,0.5606973669854065,0.5199228192340078,0.22308942669580378,-0.11635256205951727,-0.6271089742493968,-0.23612167161409403,-0.5968453389965886,0.5308586774929026,0.07329246940095988,-0.37891763618834723,0.18008305419331258,0.8106783989058494,0.3189139420107572,0.8907152181003243,-0.08971623194938586,-0.5015704340755528,-1.1156284003055859,-0.45104803331453225
1297,2052,griggs79,615457,Nobody,7.0,-0.835317865672558,1.1958830315894589,-0.14529701163616815,-0.1785728370594249,0.43171264146726324,0.6260595947845464,0.19086091054400933,-0.22682515223712651,-0.6944771337573165,-0.16270163886497335,-0.5038407913062702,0.5621397129051376,-0.03691742422262536,-0.41116133965539886,0.11297320552986445,0.7541414112587577,0.3232304449984909,0.6418918104506136,-0.011698592253748601,-0.47003522389065067,-1.1456302902789317,-0.45224943519530036
545,678,Manuel São Bento,1242898,Predator: Badlands,7.0,1.3935701009653907,2.067306198078046,-1.4791542443803791,-1.273493139550902,-0.5676385689559208,0.37464306136195996,-0.2493557507617537,0.18019545648658664,0.2630576591815453,0.07891319845516787,-0.06258470572283278,0.1710009383405698,0.2485210161365245,-0.3340340791758498,-0.3767214980863324,-1.0841576962175359,-0.3697476165899612,0.5332644453151218,-0.14263921309234504,0.009972139697155763,0.37833572792393383,-0.34122094894454374
241,678,Dave,1242898,Predator: Badlands,8.0,1.430495745759392,2.0707916889314832,-1.4422438112879354,-1.3603539460980538,-0.4386538434377779,0.26850628581142133,-0.2171272346099592,0.29066804666419593,0.33042581868946486,0.005493165706047217,-0.1555892534131511,0.13971990292833467,0.3587309097601098,-0.30179037570879813,-0.3096116494228842,-1.027620708570444,-0.37406411957769486,0.7820878529648322,-0.22065685278798228,-0.021563070487746458,0.40833761789727974,-0.3400195470637755
600,678,MovieGuys,1242898,Predator: Badlands,5.0,1.3197188113773886,2.0603352163711706,-1.5529751105652665,-1.0997715264565981,-0.8256080199922068,0.5869166124630372,-0.3138127830653427,-0.04074972386863169,0.12832134016570643,0.22575326395340903,0.12342438965780364,0.23356300916503994,0.02810122888935432,-0.39852148610995286,-0.5109411954132284,-1.1972316715117193,-0.3611146106144938,0.03561763001570117,0.013396066298929364,0.07304256006696012,0.318331947977242,-0.34362375270607975
1158,678,daniel_carr,1242898,Predator: Badlands,6.0,1.3566444561713897,2.0638207072246084,-1.5160646774728228,-1.18663233300375,-0.6966232944740637,0.4807798369124984,-0.28158426691354815,0.0697228663089775,0.19568949967362592,0.1523332312042884,0.030419841967485334,0.20228197375280482,0.1383111225129395,-0.36627778264290134,-0.44383134674978025,-1.1406946838646275,-0.36543111360222746,0.28444103766541157,-0.06462157339670795,0.0415073498820579,0.348333837950588,-0.34242235082531175
779,678,Sejian,1242898,Predator: Badlands,8.0,1.430495745759392,2.0707916889314832,-1.4422438112879354,-1.3603539460980538,-0.4386538434377779,0.26850628581142133,-0.2171272346099592,0.29066804666419593,0.33042581868946486,0.005493165706047217,-0.1555892534131511,0.13971990292833467,0.3587309097601098,-0.30179037570879813,-0.3096116494228842,-1.027620708570444,-0.37406411957769486,0.7820878529648322,-0.22065685278798228,-0.021563070487746458,0.40833761789727974,-0.3400195470637755
248,678,Dean,1242898,Predator: Badlands,10.0,1.5043470353473944,2.0777626706383585,-1.3684229451030478,-1.5340755591923576,-0.18068439240149164,0.05623273471034399,-0.15267020230637018,0.5116132270194144,0.4651621377053039,-0.14134689979219417,-0.34159834879378775,0.0771578321038645,0.5791506970072804,-0.237302968774695,-0.175391952095988,-0.9145467332762607,-0.38269712555316227,1.2797346682642534,-0.37669213217925673,-0.0846334908575509,0.4683413978439716,-0.3376167433022395
